150.00000,2.00000,42.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
156.00000,1.00000,51.00000,0.00000,1.00000,61.37920,0.00000,1.00000,1.00000,0.00000,0.00000
156.00000,1.00000,51.00000,0.00000,1.00000,61.37920,0.00000,1.00000,1.00000,0.00000,0.00000
170.00000,3.00000,28.00000,0.00000,0.00000,56.49580,0.00000,1.00000,0.00000,0.00000,1.00000
174.00000,3.00000,21.00000,0.00000,0.00000,7.92500,0.00000,1.00000,0.00000,0.00000,1.00000
174.00000,3.00000,21.00000,0.00000,0.00000,7.92500,0.00000,1.00000,0.00000,0.00000,1.00000
174.00000,3.00000,21.00000,0.00000,0.00000,7.92500,0.00000,1.00000,0.00000,0.00000,1.00000
179.00000,2.00000,30.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
181.00000,3.00000,nan,8.00000,2.00000,69.55000,1.00000,0.00000,0.00000,0.00000,1.00000
189.00000,3.00000,40.00000,1.00000,1.00000,15.50000,0.00000,1.00000,0.00000,1.00000,0.00000
206.00000,3.00000,2.00000,0.00000,1.00000,10.46250,1.00000,0.00000,0.00000,0.00000,1.00000
212.00000,2.00000,35.00000,0.00000,0.00000,21.00000,1.00000,0.00000,0.00000,0.00000,1.00000
222.00000,2.00000,27.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
231.00000,1.00000,35.00000,1.00000,0.00000,83.47500,1.00000,0.00000,0.00000,0.00000,1.00000
240.00000,2.00000,33.00000,0.00000,0.00000,12.27500,0.00000,1.00000,0.00000,0.00000,1.00000
243.00000,2.00000,29.00000,0.00000,0.00000,10.50000,0.00000,1.00000,0.00000,0.00000,1.00000
266.00000,2.00000,36.00000,0.00000,0.00000,10.50000,0.00000,1.00000,0.00000,0.00000,1.00000
269.00000,1.00000,58.00000,0.00000,1.00000,153.46250,1.00000,0.00000,0.00000,0.00000,1.00000
273.00000,2.00000,41.00000,0.00000,1.00000,19.50000,1.00000,0.00000,0.00000,0.00000,1.00000
276.00000,1.00000,63.00000,1.00000,0.00000,77.95830,1.00000,0.00000,0.00000,0.00000,1.00000
278.00000,2.00000,nan,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000
279.00000,3.00000,7.00000,4.00000,1.00000,29.12500,0.00000,1.00000,0.00000,1.00000,0.00000
280.00000,3.00000,35.00000,1.00000,1.00000,20.25000,1.00000,0.00000,0.00000,0.00000,1.00000
297.00000,3.00000,23.50000,0.00000,0.00000,7.22920,0.00000,1.00000,1.00000,0.00000,0.00000
298.00000,1.00000,2.00000,1.00000,2.00000,151.55000,1.00000,0.00000,0.00000,0.00000,1.00000
301.00000,3.00000,nan,0.00000,0.00000,7.75000,1.00000,0.00000,0.00000,1.00000,0.00000
303.00000,3.00000,19.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000
308.00000,1.00000,17.00000,1.00000,0.00000,108.90000,1.00000,0.00000,1.00000,0.00000,0.00000
311.00000,1.00000,24.00000,0.00000,0.00000,83.15830,1.00000,0.00000,1.00000,0.00000,0.00000
317.00000,2.00000,24.00000,1.00000,0.00000,26.00000,1.00000,0.00000,0.00000,0.00000,1.00000
320.00000,1.00000,40.00000,1.00000,1.00000,134.50000,1.00000,0.00000,1.00000,0.00000,0.00000
326.00000,1.00000,36.00000,0.00000,0.00000,135.63330,1.00000,0.00000,1.00000,0.00000,0.00000
331.00000,3.00000,nan,2.00000,0.00000,23.25000,1.00000,0.00000,0.00000,1.00000,0.00000
333.00000,1.00000,38.00000,0.00000,1.00000,153.46250,0.00000,1.00000,0.00000,0.00000,1.00000
336.00000,3.00000,nan,0.00000,0.00000,7.89580,0.00000,1.00000,0.00000,0.00000,1.00000
342.00000,1.00000,24.00000,3.00000,2.00000,263.00000,1.00000,0.00000,0.00000,0.00000,1.00000
344.00000,2.00000,25.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
348.00000,3.00000,nan,1.00000,0.00000,16.10000,1.00000,0.00000,0.00000,0.00000,1.00000
358.00000,2.00000,38.00000,0.00000,0.00000,13.00000,1.00000,0.00000,0.00000,0.00000,1.00000
361.00000,3.00000,40.00000,1.00000,4.00000,27.90000,0.00000,1.00000,0.00000,0.00000,1.00000
365.00000,3.00000,nan,1.00000,0.00000,15.50000,0.00000,1.00000,0.00000,1.00000,0.00000
371.00000,1.00000,25.00000,1.00000,0.00000,55.44170,0.00000,1.00000,1.00000,0.00000,0.00000
374.00000,1.00000,22.00000,0.00000,0.00000,135.63330,0.00000,1.00000,1.00000,0.00000,0.00000
378.00000,1.00000,27.00000,0.00000,2.00000,211.50000,0.00000,1.00000,1.00000,0.00000,0.00000
378.00000,1.00000,27.00000,0.00000,2.00000,211.50000,0.00000,1.00000,1.00000,0.00000,0.00000
380.00000,3.00000,19.00000,0.00000,0.00000,7.77500,0.00000,1.00000,0.00000,0.00000,1.00000
380.00000,3.00000,19.00000,0.00000,0.00000,7.77500,0.00000,1.00000,0.00000,0.00000,1.00000
388.00000,2.00000,36.00000,0.00000,0.00000,13.00000,1.00000,0.00000,0.00000,0.00000,1.00000
388.00000,2.00000,36.00000,0.00000,0.00000,13.00000,1.00000,0.00000,0.00000,0.00000,1.00000
390.00000,2.00000,17.00000,0.00000,0.00000,12.00000,1.00000,0.00000,1.00000,0.00000,0.00000
392.00000,3.00000,21.00000,0.00000,0.00000,7.79580,0.00000,1.00000,0.00000,0.00000,1.00000
396.00000,3.00000,22.00000,0.00000,0.00000,7.79580,0.00000,1.00000,0.00000,0.00000,1.00000
398.00000,2.00000,46.00000,0.00000,0.00000,26.00000,0.00000,1.00000,0.00000,0.00000,1.00000
407.00000,3.00000,51.00000,0.00000,0.00000,7.75000,0.00000,1.00000,0.00000,0.00000,1.00000
412.00000,3.00000,nan,0.00000,0.00000,6.85830,0.00000,1.00000,0.00000,1.00000,0.00000
412.00000,3.00000,nan,0.00000,0.00000,6.85830,0.00000,1.00000,0.00000,1.00000,0.00000
415.00000,3.00000,44.00000,0.00000,0.00000,7.92500,0.00000,1.00000,0.00000,0.00000,1.00000
418.00000,2.00000,18.00000,0.00000,2.00000,13.00000,1.00000,0.00000,0.00000,0.00000,1.00000
425.00000,3.00000,18.00000,1.00000,1.00000,20.21250,0.00000,1.00000,0.00000,0.00000,1.00000
431.00000,1.00000,28.00000,0.00000,0.00000,26.55000,0.00000,1.00000,0.00000,0.00000,1.00000
432.00000,3.00000,nan,1.00000,0.00000,16.10000,1.00000,0.00000,0.00000,0.00000,1.00000
434.00000,3.00000,17.00000,0.00000,0.00000,7.12500,0.00000,1.00000,0.00000,0.00000,1.00000
447.00000,2.00000,13.00000,0.00000,1.00000,19.50000,1.00000,0.00000,0.00000,0.00000,1.00000
450.00000,1.00000,52.00000,0.00000,0.00000,30.50000,0.00000,1.00000,0.00000,0.00000,1.00000
452.00000,3.00000,nan,1.00000,0.00000,19.96670,0.00000,1.00000,0.00000,0.00000,1.00000
457.00000,1.00000,65.00000,0.00000,0.00000,26.55000,0.00000,1.00000,0.00000,0.00000,1.00000
473.00000,2.00000,33.00000,1.00000,2.00000,27.75000,1.00000,0.00000,0.00000,0.00000,1.00000
479.00000,3.00000,22.00000,0.00000,0.00000,7.52080,0.00000,1.00000,0.00000,0.00000,1.00000
479.00000,3.00000,22.00000,0.00000,0.00000,7.52080,0.00000,1.00000,0.00000,0.00000,1.00000
482.00000,2.00000,nan,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000
490.00000,3.00000,9.00000,1.00000,1.00000,15.90000,0.00000,1.00000,0.00000,0.00000,1.00000
491.00000,3.00000,nan,1.00000,0.00000,19.96670,0.00000,1.00000,0.00000,0.00000,1.00000
494.00000,1.00000,71.00000,0.00000,0.00000,49.50420,0.00000,1.00000,1.00000,0.00000,0.00000
494.00000,1.00000,71.00000,0.00000,0.00000,49.50420,0.00000,1.00000,1.00000,0.00000,0.00000
498.00000,3.00000,nan,0.00000,0.00000,15.10000,0.00000,1.00000,0.00000,0.00000,1.00000
509.00000,3.00000,28.00000,0.00000,0.00000,22.52500,0.00000,1.00000,0.00000,0.00000,1.00000
525.00000,3.00000,nan,0.00000,0.00000,7.22920,0.00000,1.00000,1.00000,0.00000,0.00000
536.00000,2.00000,7.00000,0.00000,2.00000,26.25000,1.00000,0.00000,0.00000,0.00000,1.00000
543.00000,3.00000,11.00000,4.00000,2.00000,31.27500,1.00000,0.00000,0.00000,0.00000,1.00000
544.00000,2.00000,32.00000,1.00000,0.00000,26.00000,0.00000,1.00000,0.00000,0.00000,1.00000
545.00000,1.00000,50.00000,1.00000,0.00000,106.42500,0.00000,1.00000,1.00000,0.00000,0.00000
555.00000,3.00000,22.00000,0.00000,0.00000,7.77500,1.00000,0.00000,0.00000,0.00000,1.00000
555.00000,3.00000,22.00000,0.00000,0.00000,7.77500,1.00000,0.00000,0.00000,0.00000,1.00000
555.00000,3.00000,22.00000,0.00000,0.00000,7.77500,1.00000,0.00000,0.00000,0.00000,1.00000
555.00000,3.00000,22.00000,0.00000,0.00000,7.77500,1.00000,0.00000,0.00000,0.00000,1.00000
578.00000,1.00000,39.00000,1.00000,0.00000,55.90000,1.00000,0.00000,0.00000,0.00000,1.00000
580.00000,3.00000,32.00000,0.00000,0.00000,7.92500,0.00000,1.00000,0.00000,0.00000,1.00000
584.00000,1.00000,36.00000,0.00000,0.00000,40.12500,0.00000,1.00000,1.00000,0.00000,0.00000
589.00000,3.00000,22.00000,0.00000,0.00000,8.05000,0.00000,1.00000,0.00000,0.00000,1.00000
593.00000,3.00000,47.00000,0.00000,0.00000,7.25000,0.00000,1.00000,0.00000,0.00000,1.00000
595.00000,2.00000,37.00000,1.00000,0.00000,26.00000,0.00000,1.00000,0.00000,0.00000,1.00000
599.00000,3.00000,nan,0.00000,0.00000,7.22500,0.00000,1.00000,1.00000,0.00000,0.00000
608.00000,1.00000,27.00000,0.00000,0.00000,30.50000,0.00000,1.00000,0.00000,0.00000,1.00000
610.00000,1.00000,40.00000,0.00000,0.00000,153.46250,1.00000,0.00000,0.00000,0.00000,1.00000
612.00000,3.00000,nan,0.00000,0.00000,7.05000,0.00000,1.00000,0.00000,0.00000,1.00000
612.00000,3.00000,nan,0.00000,0.00000,7.05000,0.00000,1.00000,0.00000,0.00000,1.00000
617.00000,3.00000,34.00000,1.00000,1.00000,14.40000,0.00000,1.00000,0.00000,0.00000,1.00000
635.00000,3.00000,9.00000,3.00000,2.00000,27.90000,1.00000,0.00000,0.00000,0.00000,1.00000
639.00000,3.00000,41.00000,0.00000,5.00000,39.68750,1.00000,0.00000,0.00000,0.00000,1.00000
646.00000,1.00000,48.00000,1.00000,0.00000,76.72920,0.00000,1.00000,1.00000,0.00000,0.00000
652.00000,2.00000,18.00000,0.00000,1.00000,23.00000,1.00000,0.00000,0.00000,0.00000,1.00000
658.00000,3.00000,32.00000,1.00000,1.00000,15.50000,1.00000,0.00000,0.00000,1.00000,0.00000
667.00000,2.00000,25.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
676.00000,3.00000,18.00000,0.00000,0.00000,7.77500,0.00000,1.00000,0.00000,0.00000,1.00000
677.00000,3.00000,24.50000,0.00000,0.00000,8.05000,0.00000,1.00000,0.00000,0.00000,1.00000
683.00000,3.00000,20.00000,0.00000,0.00000,9.22500,0.00000,1.00000,0.00000,0.00000,1.00000
687.00000,3.00000,14.00000,4.00000,1.00000,39.68750,0.00000,1.00000,0.00000,0.00000,1.00000
695.00000,1.00000,60.00000,0.00000,0.00000,26.55000,0.00000,1.00000,0.00000,0.00000,1.00000
697.00000,3.00000,44.00000,0.00000,0.00000,8.05000,0.00000,1.00000,0.00000,0.00000,1.00000
699.00000,1.00000,49.00000,1.00000,1.00000,110.88330,0.00000,1.00000,1.00000,0.00000,0.00000
705.00000,3.00000,26.00000,1.00000,0.00000,7.85420,0.00000,1.00000,0.00000,0.00000,1.00000
709.00000,1.00000,22.00000,0.00000,0.00000,151.55000,1.00000,0.00000,0.00000,0.00000,1.00000
715.00000,2.00000,52.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
745.00000,3.00000,31.00000,0.00000,0.00000,7.92500,0.00000,1.00000,0.00000,0.00000,1.00000
750.00000,3.00000,31.00000,0.00000,0.00000,7.75000,0.00000,1.00000,0.00000,1.00000,0.00000
753.00000,3.00000,33.00000,0.00000,0.00000,9.50000,0.00000,1.00000,0.00000,0.00000,1.00000
756.00000,2.00000,0.67000,1.00000,1.00000,14.50000,0.00000,1.00000,0.00000,0.00000,1.00000
757.00000,3.00000,28.00000,0.00000,0.00000,7.79580,0.00000,1.00000,0.00000,0.00000,1.00000
759.00000,3.00000,34.00000,0.00000,0.00000,8.05000,0.00000,1.00000,0.00000,0.00000,1.00000
759.00000,3.00000,34.00000,0.00000,0.00000,8.05000,0.00000,1.00000,0.00000,0.00000,1.00000
764.00000,1.00000,36.00000,1.00000,2.00000,120.00000,1.00000,0.00000,0.00000,0.00000,1.00000
770.00000,3.00000,32.00000,0.00000,0.00000,8.36250,0.00000,1.00000,0.00000,0.00000,1.00000
775.00000,2.00000,54.00000,1.00000,3.00000,23.00000,1.00000,0.00000,0.00000,0.00000,1.00000
782.00000,1.00000,17.00000,1.00000,0.00000,57.00000,1.00000,0.00000,0.00000,0.00000,1.00000
786.00000,3.00000,25.00000,0.00000,0.00000,7.25000,0.00000,1.00000,0.00000,0.00000,1.00000
792.00000,2.00000,16.00000,0.00000,0.00000,26.00000,0.00000,1.00000,0.00000,0.00000,1.00000
797.00000,1.00000,49.00000,0.00000,0.00000,25.92920,1.00000,0.00000,0.00000,0.00000,1.00000
798.00000,3.00000,31.00000,0.00000,0.00000,8.68330,1.00000,0.00000,0.00000,0.00000,1.00000
804.00000,3.00000,0.42000,0.00000,1.00000,8.51670,0.00000,1.00000,1.00000,0.00000,0.00000
816.00000,1.00000,nan,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000
817.00000,3.00000,23.00000,0.00000,0.00000,7.92500,1.00000,0.00000,0.00000,0.00000,1.00000
819.00000,3.00000,43.00000,0.00000,0.00000,6.45000,0.00000,1.00000,0.00000,0.00000,1.00000
824.00000,3.00000,27.00000,0.00000,1.00000,12.47500,1.00000,0.00000,0.00000,0.00000,1.00000
825.00000,3.00000,2.00000,4.00000,1.00000,39.68750,0.00000,1.00000,0.00000,0.00000,1.00000
828.00000,2.00000,1.00000,0.00000,2.00000,37.00420,0.00000,1.00000,1.00000,0.00000,0.00000
831.00000,3.00000,15.00000,1.00000,0.00000,14.45420,1.00000,0.00000,1.00000,0.00000,0.00000
842.00000,2.00000,16.00000,0.00000,0.00000,10.50000,0.00000,1.00000,0.00000,0.00000,1.00000
844.00000,3.00000,34.50000,0.00000,0.00000,6.43750,0.00000,1.00000,1.00000,0.00000,0.00000
848.00000,3.00000,35.00000,0.00000,0.00000,7.89580,0.00000,1.00000,1.00000,0.00000,0.00000
848.00000,3.00000,35.00000,0.00000,0.00000,7.89580,0.00000,1.00000,1.00000,0.00000,0.00000
852.00000,3.00000,74.00000,0.00000,0.00000,7.77500,0.00000,1.00000,0.00000,0.00000,1.00000
865.00000,2.00000,24.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
865.00000,2.00000,24.00000,0.00000,0.00000,13.00000,0.00000,1.00000,0.00000,0.00000,1.00000
866.00000,2.00000,42.00000,0.00000,0.00000,13.00000,1.00000,0.00000,0.00000,0.00000,1.00000
872.00000,1.00000,47.00000,1.00000,1.00000,52.55420,1.00000,0.00000,0.00000,0.00000,1.00000
874.00000,3.00000,47.00000,0.00000,0.00000,9.00000,0.00000,1.00000,0.00000,0.00000,1.00000
876.00000,3.00000,15.00000,0.00000,0.00000,7.22500,1.00000,0.00000,1.00000,0.00000,0.00000
877.00000,3.00000,20.00000,0.00000,0.00000,9.84580,0.00000,1.00000,0.00000,0.00000,1.00000
888.00000,1.00000,19.00000,0.00000,0.00000,30.00000,1.00000,0.00000,0.00000,0.00000,1.00000
